Date,AAPL,AMZN,GOOGL,MSFT
2017-01-12,27.819021224975586,40.68199920654297,41.47650146484375,57.40342712402344
2017-01-13,27.770036697387695,40.856998443603516,41.547000885009766,57.485931396484375
2017-01-17,27.993989944458008,40.486000061035156,41.37300109863281,57.330074310302734
2017-01-18,27.991649627685547,40.374000549316406,41.45100021362305,57.30257034301758
2017-01-19,27.942670822143555,40.45199966430664,41.21849822998047,57.11920166015625
2017-01-20,27.993989944458008,40.416500091552734,41.40850067138672,57.522613525390625
2017-01-23,28.012651443481445,40.89400100708008,42.221500396728516,57.724308013916016
2017-01-24,27.986988067626953,41.12200164794922,42.47650146484375,58.23774337768555
2017-01-25,28.432559967041016,41.82600021362305,42.92250061035156,58.38444519042969
2017-01-26,28.446557998657227,41.95750045776367,42.8489990234375,58.925384521484375
2017-01-27,28.448894500732422,41.78850173950195,42.25149917602539,60.30980682373047
2017-01-30,28.374242782592773,41.51900100708008,41.19150161743164,59.713863372802734
2017-01-31,28.308916091918945,41.17399978637695,41.009498596191406,59.27378463745117
2017-02-01,30.035213470458984,41.61750030517578,40.762001037597656,58.29275894165039
2017-02-02,29.983896255493164,41.997501373291016,40.91299819946289,57.91685485839844
2017-02-03,30.112197875976562,40.5099983215332,41.006500244140625,58.38444519042969
2017-02-06,30.39447021484375,40.38199996948242,41.08100128173828,58.3477668762207
2017-02-07,30.683744430541992,40.625,41.46149826049805,58.15523910522461
2017-02-08,30.802722930908203,40.98550033569336,41.49399948120117,58.072715759277344
2017-02-09,31.025300979614258,41.06800079345703,41.50299835205078,58.73283386230469
2017-02-10,30.95500946044922,41.37300109863281,41.74250030517578,58.67783737182617
2017-02-13,31.229137420654297,41.826499938964844,41.948001861572266,59.33796691894531
2017-02-14,31.634471893310547,41.81949996948242,42.00149917602539,59.55933380126953
2017-02-15,31.7492618560791,42.1349983215332,41.86600112915039,59.52244186401367
2017-02-16,31.71177864074707,42.207000732421875,42.10850143432617,59.513214111328125
2017-02-17,31.798471450805664,42.253501892089844,42.32749938964844,59.60545349121094
2017-02-21,32.028079986572266,42.821998596191406,42.4635009765625,59.48554229736328
2017-02-22,32.1241455078125,42.78049850463867,42.56800079345703,59.36561965942383
2017-02-23,31.98824119567871,42.609500885009766,42.54999923706055,59.60545349121094
2017-02-24,32.01870346069336,42.262001037597656,42.390499114990234,59.60545349121094
2017-02-27,32.081966400146484,42.43199920654297,42.48350143432617,59.24571990966797
2017-02-28,32.09602737426758,42.25199890136719,42.246498107910156,59.015132904052734
2017-03-01,32.7520637512207,42.65399932861328,42.837501525878906,59.900630950927734
2017-03-02,32.55759048461914,42.445499420166016,42.49250030517578,59.042789459228516
2017-03-03,32.74970245361328,42.49399948120117,42.45399856567383,59.26416015625
2017-03-06,32.64661407470703,42.330501556396484,42.36349868774414,59.282623291015625
2017-03-07,32.68878936767578,42.30099868774414,42.557498931884766,59.40252685546875
2017-03-08,32.566959381103516,42.525001525878906,42.68199920654297,59.94673538208008
2017-03-09,32.491981506347656,42.650001525878906,42.891998291015625,59.70692443847656
2017-03-10,32.59975814819336,42.62300109863281,43.070499420166016,59.891387939453125
2017-03-13,32.61381149291992,42.72949981689453,43.229000091552734,59.6884765625
2017-03-14,32.564613342285156,42.62649917602539,43.295501708984375,59.4117546081543
2017-03-15,32.90903091430664,42.64849853515625,43.419498443603516,59.725364685058594
2017-03-16,32.96291732788086,42.67100143432617,43.5,59.6239128112793
2017-03-17,32.798919677734375,42.615501403808594,43.618499755859375,59.8360595703125
2017-03-20,33.14332580566406,42.8484992980957,43.39550018310547,59.891387939453125
2017-03-21,32.76376724243164,42.15999984741211,42.50699996948242,59.22726821899414
2017-03-22,33.133949279785156,42.40299987792969,42.4900016784668,59.98363494873047
2017-03-23,33.01679992675781,42.36899948120117,41.98249816894531,59.8360595703125
2017-03-24,32.95119094848633,42.28049850463867,41.75699996948242,59.937530517578125
2017-03-27,33.00743103027344,42.340999603271484,41.925498962402344,60.0482177734375
2017-03-28,33.69158172607422,42.79999923706055,42.03150177001953,60.22346496582031
2017-03-29,33.76654052734375,43.715999603271484,42.493499755859375,60.38949966430664
2017-03-30,33.72203063964844,43.81700134277344,42.4739990234375,60.61088562011719
2017-03-31,33.65877151489258,44.32699966430664,42.38999938964844,60.74924087524414
2017-04-03,33.66814041137695,44.57550048828125,42.837501525878906,60.46329879760742
2017-04-04,33.91883087158203,45.34149932861328,42.628501892089844,60.62931823730469
2017-04-05,33.74311828613281,45.4640007019043,42.445499420166016,60.47251892089844
2017-04-06,33.65877151489258,44.91400146484375,42.255001068115234,60.62931823730469
2017-04-07,33.58379364013672,44.74399948120117,42.10499954223633,60.58319854736328
2017-04-10,33.54396438598633,45.35200119018555,42.084999084472656,60.44483947753906
2017-04-11,33.18315505981445,45.11800003051758,41.99399948120117,60.398738861083984
2017-04-12,33.22298049926758,44.811500549316406,42.073001861572266,60.16812515258789
2017-04-13,33.04726028442383,44.23350143432617,42.00899887084961,59.90983581542969
2017-04-17,33.23001480102539,45.0994987487793,42.756500244140625,60.398738861083984
2017-04-18,33.082401275634766,45.18899917602539,42.699501037597656,60.315696716308594
